ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Categoria,Respuesta,Mantiene,SDO_Score,NDC_Score,expectativa_sin,expectativa_grande,expectativa_pequeña,Genero,politica,nivel_se,Gap_Size,expectativa_sin_num,expectativa_grande_num,expectativa_pequeña_num,Expectativa_Activa,Promedio_Gap_0,Promedio_Gap_1000,Promedio_Gap_1200,Promedio_Gap_2000,Promedio_Gap_2400,Promedio_CON,Promedio_SIN,Promedio_DIST,Delta_Mantiene,Delta_base
Suj_001,Respuestas de formulario 1,ALM,Bloque_9,Bloque_SIN,5,Opción 2,0,3.3,2.833333333333333,0,-1,-1,Hombre,3,4,1000,0,-1,-1,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,-0.5,0.0
Suj_001,Respuestas de formulario 1,AQS,Bloque_11,Bloque_SIN,6,Opción 1,1,3.3,2.833333333333333,0,-1,-1,Hombre,3,4,1200,0,-1,-1,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,-0.5,0.0
Suj_003,Respuestas de formulario 1,ABC,Bloque_1,Bloque_CON,1,Opción 1,1,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Bloque_5,Bloque_CON,2,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Bloque_7,Bloque_CON,3,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2400,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Bloque_3,Bloque_CON,4,Opción 1,1,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Bloque_9,Bloque_CON,5,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Bloque_11,Bloque_CON,6,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1200,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,ABC,Bloque_1,Dist,1,Opción 1,1,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Bloque_5,Dist,2,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Bloque_7,Dist,3,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2400,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Bloque_3,Dist,4,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Bloque_9,Dist,5,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Bloque_11,Dist,6,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1200,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,ABC,Bloque_1,Bloque_SIN,1,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Bloque_5,Bloque_SIN,2,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Bloque_7,Bloque_SIN,3,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,2400,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Bloque_3,Bloque_SIN,4,Opción 1,1,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,0,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Bloque_9,Bloque_SIN,5,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1000,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Bloque_11,Bloque_SIN,6,Opción 2,0,2.7,3.1666666666666665,-1,-1,-1,Mujer,1,5,1200,-1,-1,-1,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Bloque_5,Bloque_CON,2,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,2000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Bloque_7,Bloque_CON,3,Opción 1,1,2.9,3.0,0,1,1,Mujer,6,6,2400,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Bloque_9,Bloque_CON,5,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Bloque_11,Bloque_CON,6,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1200,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Bloque_5,Dist,2,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,2000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Bloque_7,Dist,3,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,2400,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Bloque_9,Dist,5,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Bloque_11,Dist,6,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1200,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Bloque_5,Bloque_SIN,2,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,2000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Bloque_7,Bloque_SIN,3,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,2400,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Bloque_9,Bloque_SIN,5,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1000,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Bloque_11,Bloque_SIN,6,Opción 2,0,2.9,3.0,0,1,1,Mujer,6,6,1200,0,1,1,1,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0
Suj_006,Respuestas de formulario 1,ABC,Bloque_1,Bloque_CON,1,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AEF,Bloque_5,Bloque_CON,2,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,2000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AJK,Bloque_7,Bloque_CON,3,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,2400,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AGH,Bloque_3,Bloque_CON,4,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,ALM,Bloque_9,Bloque_CON,5,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,1000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AQS,Bloque_11,Bloque_CON,6,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,1200,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,ABC,Bloque_1,Dist,1,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AEF,Bloque_5,Dist,2,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,2000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AJK,Bloque_7,Dist,3,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,2400,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AGH,Bloque_3,Dist,4,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,ALM,Bloque_9,Dist,5,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,1000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AQS,Bloque_11,Dist,6,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,1200,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,ABC,Bloque_1,Bloque_SIN,1,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AEF,Bloque_5,Bloque_SIN,2,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,2000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AJK,Bloque_7,Bloque_SIN,3,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,2400,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AGH,Bloque_3,Bloque_SIN,4,Opción 1,1,2.7,2.5,-1,-1,-1,Mujer,2,5,0,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,ALM,Bloque_9,Bloque_SIN,5,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,1000,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_006,Respuestas de formulario 1,AQS,Bloque_11,Bloque_SIN,6,Opción 2,0,2.7,2.5,-1,-1,-1,Mujer,2,5,1200,-1,-1,-1,-1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666
Suj_007,Respuestas de formulario 1,ABC,Bloque_1,Bloque_CON,1,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AEF,Bloque_5,Bloque_CON,2,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2000,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AJK,Bloque_7,Bloque_CON,3,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2400,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AGH,Bloque_3,Bloque_CON,4,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,ALM,Bloque_9,Bloque_CON,5,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1000,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AQS,Bloque_11,Bloque_CON,6,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1200,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,ABC,Bloque_1,Dist,1,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AEF,Bloque_5,Dist,2,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2000,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AJK,Bloque_7,Dist,3,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2400,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AGH,Bloque_3,Dist,4,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,ALM,Bloque_9,Dist,5,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1000,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AQS,Bloque_11,Dist,6,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1200,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,ABC,Bloque_1,Bloque_SIN,1,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AEF,Bloque_5,Bloque_SIN,2,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2000,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AJK,Bloque_7,Bloque_SIN,3,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,2400,1,-1,1,-1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AGH,Bloque_3,Bloque_SIN,4,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,0,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,ALM,Bloque_9,Bloque_SIN,5,Opción 2,0,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1000,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_007,Respuestas de formulario 1,AQS,Bloque_11,Bloque_SIN,6,Opción 1,1,2.6,2.333333333333333,1,-1,1,Mujer,4,3,1200,1,-1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Suj_008,Respuestas de formulario 1,ABC,Bloque_1,Bloque_CON,1,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,0,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AEF,Bloque_5,Bloque_CON,2,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,2000,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AJK,Bloque_7,Bloque_CON,3,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,2400,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AGH,Bloque_3,Bloque_CON,4,Opción 1,1,3.5,3.0,-1,-1,-1,Mujer,3,7,0,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,ALM,Bloque_9,Bloque_CON,5,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,1000,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AQS,Bloque_11,Bloque_CON,6,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,1200,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,ABC,Bloque_1,Dist,1,Opción 1,1,3.5,3.0,-1,-1,-1,Mujer,3,7,0,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AEF,Bloque_5,Dist,2,Opción 1,1,3.5,3.0,-1,-1,-1,Mujer,3,7,2000,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AJK,Bloque_7,Dist,3,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,2400,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
Suj_008,Respuestas de formulario 1,AGH,Bloque_3,Dist,4,Opción 2,0,3.5,3.0,-1,-1,-1,Mujer,3,7,0,-1,-1,-1,-1,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5,-0.1666666666666666,-0.1666666666666666
